gene_id	symbol	PROseq
FBgn0033159	Dscam1	33715
FBgn0000352	cos	1854
FBgn0041243	Gr43a	49
FBgn0283450	Glo1	1092
FBgn0033166	Eaf	2902
FBgn0265099	lncRNA:CR44204	0
FBgn0050503	CG30503	94
FBgn0040513	kappaB-Ras	211
FBgn0050502	fa2h	160
FBgn0025885	Inos	8118
FBgn0033177	CG11141	1490
FBgn0033179	p47	1073
FBgn0010548	Aldh-III	1878
FBgn0259745	wech	941
FBgn0263240	Coop	375
FBgn0033183	CG1620	2019
FBgn0015929	dpa	2177
FBgn0033184	mEFTu2	410
FBgn0025185	az2	844
FBgn0033185	CG1603	891
FBgn0033186	CG1602	270
FBgn0022772	Orc1	1761
FBgn0033188	Drat	3566
FBgn0033191	CG1598	774
FBgn0050499	Rpe	470
FBgn0004132	boca	188
FBgn0266623	asRNA:CR45130	250
FBgn0004133	blow	913
FBgn0033195	CG1360	700
FBgn0033196	CG1358	1237
FBgn0265637	lncRNA:CR44444	57
FBgn0266624	asRNA:CR45131	14
FBgn0033202	CG1339	4
FBgn0033206	DCTN4-p62	1093
FBgn0033207	CG12826	3
FBgn0033210	U2A	291
FBgn0033212	LRR	1979
FBgn0085245	CG34216	0
FBgn0003733	tor	2
FBgn0042135	Gdap2	892
FBgn0000337	cn	393
FBgn0001091	Gapdh1	1192
FBgn0033224	Nop17l	1963
FBgn0033225	TTLL12	806
FBgn0029093	cathD	1539
FBgn0050383	CG30383	92
FBgn0263121	Prosalpha1	0
FBgn0050382	CG30382	0
FBgn0085390	Dgk	5
FBgn0033232	CG12159	444
FBgn0026393	Or43b	547
FBgn0033233	Kdm4A	1618
FBgn0050381	PIG-X	417
FBgn0023171	rnh1	809
FBgn0033235	CG8728	1456
FBgn0033236	CG14764	765
FBgn0033241	CG2915	839
FBgn0026361	Sep5	413
FBgn0033243	CG14763	216
FBgn0033244	CG8726	1952
FBgn0033246	ACC	7144
FBgn0033248	Dic3	0
FBgn0027788	Hey	4
FBgn0033249	CG11191	0
FBgn0033250	CG14762	2
FBgn0033252	CG12769	4
FBgn0040778	CG17977	41
FBgn0021814	Vps28	67
FBgn0025469	slv	437
FBgn0033258	CG8712	526
FBgn0033260	Cul4	2026
FBgn0050372	Asap	2921
FBgn0033265	coil	552
FBgn0033268	Obp44a	7
FBgn0263593	Lpin	1787
FBgn0010504	kermit	159
FBgn0033271	CG8708	24
FBgn0033272	RagC-D	605
FBgn0033274	CG14757	26
FBgn0033275	CG14756	0
FBgn0085246	CG34217	0
FBgn0010109	dpn	0
FBgn0265638	lncRNA:CR44445	13
FBgn0033279	CG2291	0
FBgn0050376	CG30376	0
FBgn0050375	CG30375	0
FBgn0050371	CG30371	0
FBgn0265642	lncRNA:TS18	0
FBgn0050365	spaw	0
FBgn0050364	hubl	1
FBgn0250827	whip	0
FBgn0050362	boly	0
FBgn0033285	CG18449	0
FBgn0033286	CG2127	0
FBgn0033289	CG2121	0
FBgn0033292	Cyp4ad1	4
FBgn0002570	Mal-A1	0
FBgn0002571	Mal-A3	0
FBgn0033296	Mal-A7	0
FBgn0050361	mtt	1
FBgn0265306	lncRNA:CR44279	2
FBgn0033302	Cyp6a14	5
FBgn0259226	CG42326	4
FBgn0033308	CG8736	80
FBgn0033309	Lnpk	1601
FBgn0033312	CG8642	0
FBgn0033315	beta3GalTII	1182
FBgn0033317	CG8635	1688
FBgn0265308	lncRNA:CR44281	0
FBgn0050355	CG30355	0
FBgn0033320	CG8586	1
FBgn0033322	CG8584	0
FBgn0033324	CG14744	0
FBgn0033326	CG14743	1
FBgn0086784	stmA	2244
FBgn0033337	CG8272	1645
FBgn0027513	ana2	291
FBgn0033341	MrgBP	223
FBgn0284436	CCT8	4876
FBgn0033344	CG8252	18
FBgn0003074	Pgi	1775
FBgn0085248	CG34219	7
FBgn0033347	CG8248	344
FBgn0033348	Spt	883
FBgn0033351	AIMP1	624
FBgn0033354	FANCI	624
FBgn0027607	CG8230	2412
FBgn0033358	spab	6
FBgn0033359	flz	1699
FBgn0265011	Np	0
FBgn0033362	CG8172	0
FBgn0033363	CG13744	0
FBgn0033365	CG8170	27
FBgn0033366	Ance-4	166
FBgn0033367	PPO2	290
FBgn0033368	CG13743	236
FBgn0033369	CG8197	0
FBgn0267586	asRNA:CR45924	2
FBgn0033372	CG13742	375
FBgn0033373	CG8080	179
FBgn0033374	CG13741	351
FBgn0033375	CG8078	460
FBgn0033377	Pgm2a	2547
FBgn0033379	Mys45A	1963
FBgn0027561	CG18659	10460
FBgn0260972	alc	585
FBgn0086656	shrb	1444
FBgn0033387	CG8008	726
FBgn0033388	CG8046	1265
FBgn0259728	CG42382	110
FBgn0015477	Rme-8	4388
FBgn0002567	Rab32	10
FBgn0033392	CG8027	1119
FBgn0010114	hig	86
FBgn0020621	Pkn	534
FBgn0083977	CG34141	821
FBgn0033400	CG2063	551
FBgn0026326	Mad1	1228
FBgn0033402	Myd88	953
FBgn0033408	CG8800	75
FBgn0028473	Non1	3336
FBgn0016078	wun	1190
FBgn0033412	CG13955	1
FBgn0029092	ced-6	4730
FBgn0033421	CG1888	175
FBgn0266819	asRNA:CR45281	2866
FBgn0085436	Not1	10466
FBgn0033427	Smyd4-1	613
FBgn0261016	clos	996
FBgn0050340	CG30340	324
FBgn0050339	CG30339	362
FBgn0033437	CG12926	76
FBgn0033438	Mmp2	11466
FBgn0023143	Uba1	19142
FBgn0265338	lncRNA:CR44292	9
FBgn0259678	sqa	37
FBgn0033442	CG1690	0
FBgn0027589	CG1688	4
FBgn0033446	CG1648	5
FBgn0050001	CG30001	246
FBgn0033447	dila	2
FBgn0033448	hebe	2
FBgn0033450	Lsm11	117
FBgn0266186	Vamp7	699
FBgn0023180	Orc6	109
FBgn0023175	Prosalpha7	1472
FBgn0027580	PCB	512
FBgn0285962	CG46338	188
FBgn0033460	Sec24AB	7723
FBgn0033463	CG1513	1593
FBgn0033464	CG1441	37
FBgn0011656	Mef2	1870
FBgn0033468	CG1418	257
FBgn0264599	asRNA:CR43948	3
FBgn0266863	lncRNA:CR45324	11
FBgn0022382	Pka-R2	2623
FBgn0033474	CG1407	1349
FBgn0033476	oys	4434
FBgn0085249	CG34220	1034
FBgn0263260	sel	1316
FBgn0033479	PIG-N	589
FBgn0013435	Cdc2rk	224
FBgn0033482	CG1371	2724
FBgn0028560	sut4	1
FBgn0033485	RpLP0-like	1016
FBgn0010531	Ccs	214
FBgn0263444	asRNA:CR43467	2
FBgn0033494	KCNQ	180
FBgn0265512	mlt	131
FBgn0085250	CG34221	4
FBgn0033497	CG12912	0
FBgn0033498	CG12209	35
FBgn0003660	Syb	1616
FBgn0050009	lncRNA:CR30009	139
FBgn0028426	RNaseZ	2119
FBgn0033508	Obp46a	1
FBgn0261698	SLO2	6
FBgn0263271	CG43397	0
FBgn0265141	Ir47b	0
FBgn0033515	Ir47a	0
FBgn0033521	CG12896	0
FBgn0033523	CG12895	24
FBgn0033524	Cyp49a1	1
FBgn0033526	Caf1-105	1172
FBgn0261862	whd	325
FBgn0033528	trsn	197
FBgn0264817	pre-lola-G	44
FBgn0283521	lola	7735
FBgn0283426	lncRNA:acal	613
FBgn0033539	Git	1624
FBgn0265645	lncRNA:CR44452	0
FBgn0267949	lncRNA:CR46229	0
FBgn0005586	Rab3	35
FBgn0033543	CG12338	179
FBgn0024956	Mat1	425
FBgn0053144	CG33144	4113
FBgn0027499	wde	1166
FBgn0033550	CG12341	139
FBgn0086898	dgo	98
FBgn0033556	CG12343	253
FBgn0033558	CG12344	13
FBgn0027525	LTV1	876
FBgn0050015	CG30015	4537
FBgn0010356	Taf5	777
FBgn0017414	cag	110
FBgn0033571	Rpb5	216
FBgn0033574	Spn47C	0
FBgn0040765	luna	133451
FBgn0050489	Cyp12d1-p	28
FBgn0053503	Cyp12d1-d	16
FBgn0033579	CG13229	40
FBgn0033581	CG12391	832
FBgn0033582	CG9084	3
FBgn0050021	metro	7
FBgn0033591	CG13216	1
FBgn0033597	Cpr47Ea	1
FBgn0033600	Cpr47Ec	0
FBgn0033601	Cpr47Ed	0
FBgn0033603	Cpr47Ef	1
FBgn0010423	TpnC47D	0
FBgn0033605	CG9067	38
FBgn0033607	CG9062	1327
FBgn0033609	Fbl6	1467
FBgn0033610	CG18335	215
FBgn0015582	dare	933
FBgn0259238	CG42336	53
FBgn0033614	Obp47b	0
FBgn0025373	Fpps	1479
FBgn0016047	nompA	0
FBgn0026385	Or47b	0
FBgn0043471	kappaTry	0
FBgn0011556	zetaTry	0
FBgn0011554	etaTry	0
FBgn0011555	thetaTry	0
FBgn0003863	alphaTry	0
FBgn0010425	epsilonTry	0
FBgn0010359	gammaTry	0
FBgn0050025	CG30025	0
FBgn0033624	CG12384	657
FBgn0001276	ix	68
FBgn0021795	Tapdelta	838
FBgn0033629	Tsp47F	3
FBgn0033631	Sod3	36
FBgn0050026	CG30026	0
FBgn0015872	Drip	11
FBgn0000577	en	2
FBgn0033636	tou	3090
FBgn0086712	Egm	1026
FBgn0033638	CG9005	4989
FBgn0033639	CG9003	700
FBgn0044020	Roc2	6172
FBgn0033645	CG13196	8
FBgn0010516	wal	1218
FBgn0053471	Ir48a	1
FBgn0033648	Ir48b	0
FBgn0266926	lncRNA:CR45377	0
FBgn0033651	Ir48c	0
FBgn0033654	Sobp	115
FBgn0033656	S2P	854
FBgn0265363	asRNA:CR44304	0
FBgn0033658	Twdlbeta	0
FBgn0033659	Damm	32
FBgn0033661	CG13185	4592
FBgn0033663	ERp60	8253
FBgn0260959	MCPH1	4028
FBgn0033667	reb	1
FBgn0033669	PI31	956
FBgn0050036	CG30036	4
FBgn0050037	CG30037	15
FBgn0053145	GalT1	1247
FBgn0011704	RnrS	2659
FBgn0033672	rho-7	1198
FBgn0266858	lncRNA:CR45319	0
FBgn0004839	otk	294
FBgn0267728	otk2	93
FBgn0259985	Mppe	587
FBgn0262820	CG43191	11
FBgn0050039	CG30039	0
FBgn0033679	CG8888	0
FBgn0086677	jeb	17
FBgn0026176	SkpB	16
FBgn0033685	OSCP1	13
FBgn0027504	CG8878	2830
FBgn0033688	Prp8	7525
FBgn0085261	CG34232	101
FBgn0014184	Oda	611
FBgn0267913	lncRNA:CR46194	1168
FBgn0033690	EndoG	232
FBgn0033696	Cyp6g2	86
FBgn0033698	CG8858	2452
FBgn0033699	RpS11	3666
FBgn0020377	Sr-CII	0
FBgn0033702	CG8854	0
FBgn0262889	CG43244	0
FBgn0266809	asRNA:CR45271	0
FBgn0033708	CG8850	0
FBgn0061197	CG13164	1
FBgn0033713	CG8841	1852
FBgn0033717	CG8839	574
FBgn0033723	CG13155	0
FBgn0033726	Cpr49Ad	0
FBgn0033733	CG8834	10
FBgn0033736	CG13154	44
FBgn0033737	Nup54	1236
FBgn0033738	DUBAI	1601
FBgn0033740	dgt5	707
FBgn0045063	fdl	730
FBgn0033748	vis	118
FBgn0033749	achi	116
FBgn0033751	CG8818	432
FBgn0033754	Ak6	183
FBgn0022764	Sin3A	14959
FBgn0264510	lncRNA:CR43909	4
FBgn0033757	muskelin	773
FBgn0033760	CG8785	5
FBgn0033761	CG8778	303
FBgn0261673	nemy	648
FBgn0261625	GLS	455
FBgn0033766	Nup188	2029
FBgn0050053	CG30053	3
FBgn0050052	Obp49a	4
FBgn0033769	CG8768	220
FBgn0033773	Mos	45
FBgn0026619	Taz	171
FBgn0086904	Nacalpha	922
FBgn0266630	asRNA:CR45137	0
FBgn0033775	Cyp9h1	2
FBgn0250842	CG17575	9
FBgn0050488	antr	154
FBgn0050486	CG30486	227
FBgn0033777	CG17574	254
FBgn0033778	Balat	14
FBgn0025692	Lfg	43
FBgn0013305	Nmda1	1494
FBgn0266634	asRNA:CR45141	40
FBgn0033783	CG17019	1493
FBgn0033784	SCCRO3	1329
FBgn0050487	CG30487	0
FBgn0004512	Mdr49	52
FBgn0265186	CG44251	309
FBgn0265185	CG44250	231
FBgn0005624	Psc	5658
FBgn0033791	Drl-2	92
FBgn0033793	CG3955	1
FBgn0033794	CG13326	16
FBgn0263998	Ack-like	3617
FBgn0020370	TppII	2372
FBgn0033799	GLaz	512
FBgn0266635	asRNA:CR45142	11
FBgn0033807	AQP	17
FBgn0033809	CG4630	321
FBgn0033810	CG4646	33
FBgn0043010	Fsn	576
FBgn0033812	Pex13	502
FBgn0033814	Qsox1	910
FBgn0033816	CG4679	959
FBgn0266816	lncRNA:CR45278	0
FBgn0033818	CG4712	0
FBgn0033819	CG4714	0
FBgn0265443	lncRNA:CR44343	0
FBgn0052843	Dh31-R	33
FBgn0033826	CG4734	0
FBgn0265104	lncRNA:CR44206	24879
FBgn0033828	CG17048	0
FBgn0266851	lncRNA:CR45312	1
FBgn0033830	CG10814	2
FBgn0263774	CG43691	1
FBgn0033834	CG4744	0
FBgn0033836	CG18278	169
FBgn0260475	CG30059	151
FBgn0259221	ATP8A	1597
FBgn0013765	cnn	850
FBgn0000119	arr	3694
FBgn0033842	cbc	674
FBgn0033844	bbc	8793
FBgn0004638	drk	1789
FBgn0260964	Vmat	3
FBgn0033853	CG6145	262
FBgn0053156	CG33156	364
FBgn0261989	CG42807	1
FBgn0085265	CG34236	1
FBgn0033862	CG6209	0
FBgn0033865	CG6220	2
FBgn0033868	S-Lap7	1
FBgn0000662	fl(2)d	3815
FBgn0033873	CG6337	0
FBgn0033876	Syngr	95
FBgn0033879	Echs1	1287
FBgn0033880	CG6553	27
FBgn0086356	tum	1616
FBgn0033883	CG16935	432
FBgn0013733	shot	27983
FBgn0033885	DJ-1alpha	64
FBgn0262739	AGO1	4985
FBgn0033886	Rpn13	2135
FBgn0033887	St4	35
FBgn0033888	CG18568	477
FBgn0033889	CG6701	8730
FBgn0033890	Ctf4	1064
FBgn0020620	RN-tre	1358
FBgn0040752	Prosap	17325
FBgn0033897	Rcd1	2797
FBgn0033900	CysRS-m	493
FBgn0033902	eIF3m	1684
FBgn0265499	asRNA:CR44368	168
FBgn0033911	VGAT	0
FBgn0005613	Sox15	58
FBgn0033912	RpS23	2357
FBgn0261276	Opa1	5800
FBgn0033915	CG8485	3077
FBgn0001220	Hsc70-5	9961
FBgn0033919	CG8547	413
FBgn0261270	SelD	1165
FBgn0033921	tej	582
FBgn0033925	CG8617	944
FBgn0033926	Arc1	9960
FBgn0033927	CR10102	0
FBgn0050067	Obp50a	0
FBgn0033931	Obp50e	0
FBgn0033934	CG17385	473
FBgn0013725	phyl	2
FBgn0024698	Cpsf160	1950
FBgn0033942	Cpr51A	7
FBgn0050076	CG30076	0
FBgn0010397	LamC	1230
FBgn0019938	RpI1	2441
FBgn0003742	tra2	996
FBgn0033945	CG12868	192
FBgn0026427	Su(var)2-HP2	5664
FBgn0033948	CG12863	262
FBgn0033952	Adgf-E	1
FBgn0033953	CG12861	0
FBgn0033954	CG12860	0
FBgn0263376	lncRNA:CR43428	2
FBgn0033958	jef	7
FBgn0028689	Rpn6	2065
FBgn0033960	CG10151	65
FBgn0266723	Trs31	130
FBgn0033963	CG12857	126
FBgn0020767	Spred	2452
FBgn0001319	kn	4
FBgn0033969	Pgm2b	1
FBgn0266868	lncRNA:CR45329	0
FBgn0016684	NaPi-T	62
FBgn0033971	CG10209	932
FBgn0027783	SMC2	1177
FBgn0033972	Ciao1	470
FBgn0053506	CG33506	460
FBgn0053505	U3-55K	864
FBgn0264962	Pcf11	1497
FBgn0013771	Cyp6a9	481
FBgn0033981	Cyp6a21	9
FBgn0013772	Cyp6a8	365
FBgn0027596	Kank	6
FBgn0033983	ADPS	3
FBgn0261854	aPKC	611
FBgn0033989	CG7639	1302
FBgn0033990	CG10265	550
FBgn0053467	CG33467	0
FBgn0033993	CG8089	696
FBgn0033995	GPHR	939
FBgn0033998	row	1733
FBgn0033999	CG8093	4
FBgn0001187	Hex-C	2
FBgn0259878	Fs	160
FBgn0265194	Trpm	2978
FBgn0034007	ND-51L2	103
FBgn0034008	CG8152	375
FBgn0034009	CG8155	1873
FBgn0034011	CG8160	0
FBgn0265509	lncRNA:CR44371	0
FBgn0011660	Pms2	828
FBgn0262964	CR43275	12
FBgn0262565	CR43105	14
FBgn0000996	dup	2207
FBgn0050472	CG30472	0
FBgn0085217	CG34188	0
FBgn0034021	CG8180	929
FBgn0034022	CG12964	4
FBgn0019968	Khc-73	4137
FBgn0034027	CG8187	273
FBgn0034030	CG8192	6
FBgn0034032	CG8195	640
FBgn0024754	Flo1	1130
FBgn0013762	Cdk5	778
FBgn0023441	fus	13
FBgn0034035	CG8207	677
FBgn0263377	asRNA:CR43429	4
FBgn0050082	CG30082	1
FBgn0266708	Cep89	0
FBgn0265510	asRNA:CR44372	7
FBgn0050080	CG30080	7
FBgn0050083	CG30083	0
FBgn0053465	CG33465	1
FBgn0003130	Poxn	1
FBgn0034045	CG8249	8
FBgn0022160	Gpo1	602
FBgn0050085	Rif1	4487
FBgn0264089	sli	9147
FBgn0034049	bdg	6433
FBgn0015247	Diap2	2199
FBgn0034051	Mlf	3618
FBgn0034052	CG8299	0
FBgn0034057	CG8314	460
FBgn0034058	Pex11	294
FBgn0020236	ATPCL	4230
FBgn0034061	Ufc1	72
FBgn0034062	CG8388	474
FBgn0010590	Prosbeta1	535
FBgn0034066	CG8397	450
FBgn0034068	casp	2352
FBgn0034072	Dg	3908
FBgn0034073	CG8414	1582
FBgn0265605	Ric	1239
FBgn0029175	sotv	809
FBgn0034081	CG10731	67
FBgn0034082	CG10734	2
FBgn0034084	CG8435	372
FBgn0034085	Ptp52F	7
FBgn0034086	CG8441	156
FBgn0262166	calypso	832
FBgn0015295	Shark	1939
FBgn0034091	mrj	965
FBgn0034093	CG15706	158
FBgn0034098	krimp	1065
FBgn0034099	CG15708	0
FBgn0261612	CngA	2
FBgn0025519	fidipidine	552
FBgn0001308	Khc	3360
FBgn0024249	cato	0
FBgn0034105	CG7755	0
FBgn0050099	CG30099	5
FBgn0263981	asRNA:CR43730	123
FBgn0034109	CG7747	353
FBgn0267793	lncRNA:CR45232	22
FBgn0034113	CG8060	1747
FBgn0050096	CG30096	207
FBgn0262511	Vha44	2783
FBgn0034117	CG7997	224
FBgn0262560	wcd	976
FBgn0034120	CG15710	0
FBgn0050098	CG30098	0
FBgn0034122	CG15711	0
FBgn0266856	lncRNA:CR45317	0
FBgn0034127	CG7848	1
FBgn0034131	CG15712	0
FBgn0285943	knon	0
FBgn0034136	DAT	23
FBgn0034138	RpS15	750
FBgn0034140	Lst	16
FBgn0265525	asRNA:CR44375	66
FBgn0034141	CG8311	945
FBgn0034142	CG8306	757
FBgn0034143	CG8303	2
FBgn0040505	Alk	11
FBgn0020506	Amyrel	1
FBgn0024319	Nach	0
FBgn0024315	Picot	24
FBgn0050463	Pgant9	20
FBgn0262564	lncRNA:CR43104	0
FBgn0034151	CG15617	4
FBgn0053530	Acp53C14c	12
FBgn0267002	unc-104	837
FBgn0010213	Sod2	370
FBgn0034159	CG15615	0
FBgn0265530	lncRNA:CR44380	2
FBgn0263336	lncRNA:CR43417	47
FBgn0026754	Ugt37C1	0
FBgn0025832	Fen1	528
FBgn0014870	Psi	2627
FBgn0025833	CG8910	3
FBgn0085219	CG34190	11
FBgn0085444	mute	1615
FBgn0034173	CG9010	0
FBgn0050461	CG30461	19
FBgn0050462	ste24c	255
FBgn0034175	ste24b	308
FBgn0034176	ste24a	1729
FBgn0026402	NiPp1	570
FBgn0034180	Ehbp1	4561
FBgn0034181	CG8963	2213
FBgn0265540	asRNA:CR44390	223
FBgn0266637	asRNA:CR45144	1
FBgn0266638	asRNA:CR45145	60
FBgn0086350	tef	250
FBgn0034186	CG8950	831
FBgn0050460	CG30460	926
FBgn0010591	Sply	810
FBgn0010226	GstS1	107
FBgn0000079	Amy-p	0
FBgn0034195	Spn53F	0
FBgn0034202	CG17287	0
FBgn0050458	CG30458	0
FBgn0050457	CG30457	0
FBgn0034204	CG10953	0
FBgn0046294	CG12699	0
FBgn0263708	lncRNA:CR43660	0
FBgn0262568	CG43108	0
FBgn0265444	lncRNA:CR44344	1
FBgn0034210	Camp	655
FBgn0050101	Vajk4	0
FBgn0021818	NA	2757
FBgn0034214	CG6550	651
FBgn0025716	Bap55	922
FBgn0027506	EDTP	2517
FBgn0034219	mthl4	394
FBgn0028956	mthl3	682
FBgn0034223	Tes	1183
FBgn0034224	insb	0
FBgn0262570	CG43110	11
FBgn0034231	APC10	53
FBgn0263197	Patronin	6042
FBgn0010409	RpL18A	1368
FBgn0034243	Ns2	2810
FBgn0034246	Dcr-2	4164
FBgn0034247	CG6484	4
FBgn0034249	RhoGAP54D	1664
FBgn0050105	CG30105	243
FBgn0050106	CCHa1-R	5
FBgn0034259	P32	1369
FBgn0016059	Sema1b	3223
FBgn0034262	swi2	97
FBgn0027872	rdgBbeta	878
FBgn0034265	Snx16	811
FBgn0034269	Hyccin	1691
FBgn0034270	PIG-A	774
FBgn0003545	sub	468
FBgn0034276	Sardh	0
FBgn0034277	OstDelta	3274
FBgn0034279	CG18635	0
FBgn0028740	CG6362	13
FBgn0026316	Ubc10	593
FBgn0003701	thr	784
FBgn0034282	Mapmodulin	3955
FBgn0050325	CG30325	1
FBgn0050110	CG30110	0
FBgn0283437	PPO1	0
FBgn0003140	PpY-55A	0
FBgn0034286	dpr13	2
FBgn0034291	CG5770	0
FBgn0034292	CG5767	0
FBgn0034293	CG14495	0
FBgn0034294	Muc55B	0
FBgn0034295	CG10911	0
FBgn0034296	CG10912	0
FBgn0266853	lncRNA:CR45314	0
FBgn0034299	CG5757	167
FBgn0034301	CG5756	3
FBgn0003520	stau	1118
FBgn0001222	Hsf	3221
FBgn0062440	EMRE	79
FBgn0034304	CG5742	1820
FBgn0022238	lolal	426
FBgn0034310	Nup75	1668
FBgn0027836	Dgp-1	18165
FBgn0034313	CG5726	1765
FBgn0034315	CG5721	894
FBgn0053958	CG33958	0
FBgn0266850	lncRNA:CR45311	1
FBgn0266420	Ote	896
FBgn0285917	sbb	951
FBgn0034327	CG14505	136
FBgn0063499	GstE10	0
FBgn0013983	imd	1044
FBgn0284257	Ttd14	3675
FBgn0261119	Prp19	2360
FBgn0034352	CG17669	1
FBgn0028496	CG30116	6
FBgn0050115	GEFmeso	6029
FBgn0261587	CG42697	1
FBgn0034361	mRpS28	79
FBgn0034364	CG5493	2
FBgn0034366	Atg7	644
FBgn0034368	zda	1282
FBgn0050122	CG30122	6868
FBgn0034371	Ntan1	4995
FBgn0053136	CG33136	324
FBgn0023214	edl	8247
FBgn0265625	CG44433	6
FBgn0034380	Vps51	536
FBgn0034381	List	0
FBgn0050121	lncRNA:CR30121	2
FBgn0034382	CG18609	0
FBgn0034383	CG17821	0
FBgn0259682	Jabba	10
FBgn0034390	CG15093	368
FBgn0034392	MFS15	583
FBgn0010651	MFS14	2761
FBgn0034394	CG15096	2
FBgn0267954	lncRNA:CR46234	0
FBgn0034396	CG15097	347
FBgn0034398	CG15098	5598
FBgn0034400	CG15099	8961
FBgn0034401	MetRS	4350
FBgn0034403	CG18190	337
FBgn0010053	Jheh1	105
FBgn0034405	Jheh2	784
FBgn0034406	Jheh3	0
FBgn0028669	Vha100-3	0
FBgn0014269	prod	977
FBgn0041702	CG15107	312
FBgn0263116	5-HT1B	2
FBgn0034413	CG15115	0
FBgn0050125	Ir56a	0
FBgn0034417	CG15117	266
FBgn0034418	CG15118	1196
FBgn0053453	CG33453	0
FBgn0265614	lncRNA:CR44432	0
FBgn0034425	CG11906	917
FBgn0034427	CG10474	0
FBgn0034430	mip40	268
FBgn0034433	EndoB	610
FBgn0264753	Rgk1	29
FBgn0034438	CG9416	20
FBgn0261439	SdhA	1552
FBgn0263391	hts	584
FBgn0020440	Fak	1826
FBgn0266711	EloC	485
FBgn0284243	betaTub56D	6830
FBgn0034451	TBCB	587
FBgn0034452	Oseg6	139
FBgn0261456	hpo	957
FBgn0040732	CG16926	0
FBgn0034458	Ir56d	0
FBgn0003435	sm	260
FBgn0034462	CG15905	0
FBgn0265145	lncRNA:CR44214	0
FBgn0265697	lncRNA:CR44504	1
FBgn0015949	hrg	2616
FBgn0265698	lncRNA:CR44505	1
FBgn0034467	CG15128	33
FBgn0046879	Obp56c	0
FBgn0265702	asRNA:CR44509	0
FBgn0034473	Or56a	0
FBgn0265762	CG44569	0
FBgn0034477	CG13872	0
FBgn0265765	lncRNA:CR44572	1
FBgn0265766	lncRNA:CR44573	0
FBgn0262824	CG43195	0
FBgn0261580	CG42690	0
FBgn0261581	CG42691	0
FBgn0034480	CG16898	1
FBgn0034483	CG16894	0
FBgn0266972	lncRNA:CR45423	0
FBgn0034486	CG13869	1
FBgn0034488	Hacl	901
FBgn0034489	ppk6	4
FBgn0034490	CG9864	260
FBgn0025720	Ate1	1447
FBgn0005655	PCNA	1342
FBgn0003114	plu	0
FBgn0034494	CG10444	1417
FBgn0034496	CG9143	1088
FBgn0034497	Mpcp1	2
FBgn0034498	CG16868	2986
FBgn0034499	Cpr56F	7
FBgn0034500	CG11200	241
FBgn0034501	CG13868	3209
FBgn0034503	MED8	287
FBgn0034507	CG11192	0
FBgn0265854	lncRNA:CR44643	0
FBgn0050151	CG30151	0
FBgn0034515	CG13428	0
FBgn0034521	Mgat1	1196
FBgn0028622	qsm	13
FBgn0034523	Nnf1a	171
FBgn0050147	Hil	1145
FBgn0034528	CG11180	1132
FBgn0034530	Rcd6	325
FBgn0250850	rig	2959
FBgn0034538	CG16799	0
FBgn0034539	CG11159	0
FBgn0034542	Fem-1	911
FBgn0000615	exu	360
FBgn0041240	Gr57a	0
FBgn0034546	CG13442	0
FBgn0263849	CG43710	0
FBgn0263850	CG43711	0
FBgn0263741	CG43666	0
FBgn0263742	CG43667	0
FBgn0263760	CG43677	0
FBgn0263743	CG43668	0
FBgn0034552	CG17999	0
FBgn0034553	CG9993	0
FBgn0015524	otp	2
FBgn0008636	hbn	0
FBgn0034563	CG15649	0
FBgn0034565	CG15650	0
FBgn0034567	CG15651	1
FBgn0034568	CG3216	51
FBgn0034569	dgt3	992
FBgn0050291	CG30291	975
FBgn0001133	grau	939
FBgn0034573	CG3295	874
FBgn0266641	lncRNA:CR45148	0
FBgn0003391	shg	414
FBgn0034578	CG15653	16
FBgn0050293	Cht12	2
FBgn0022700	Cht4	3
FBgn0034582	Cht9	13
FBgn0034583	CG10527	1856
FBgn0034585	Rbpn-5	1194
FBgn0011824	CG4038	425
FBgn0020312	Tmtc3	2246
FBgn0034590	Magi	3870
FBgn0050389	CG30389	1160
FBgn0034598	CG4266	4630
FBgn0261067	LSm1	53
FBgn0034601	CG4286	0
FBgn0027073	Ugt49B1	0
FBgn0034605	Ugt49C1	0
FBgn0034606	ASPP	2
FBgn0050391	CG30391	1
FBgn0050393	CG30393	0
FBgn0034612	CG10505	125
FBgn0050392	CG30392	309
FBgn0050390	Sgf29	379
FBgn0034614	CG9752	207
FBgn0265937	asRNA:CR44724	2
FBgn0266642	asRNA:CR45149	30
FBgn0034617	Panx	611
FBgn0250824	CG33655	1745
FBgn0050394	CG30394	1569
FBgn0034623	CG9822	2
FBgn0034624	CG17974	20
FBgn0000395	cv-2	1965
FBgn0034626	CG10795	183
FBgn0034627	eEFSec	171
FBgn0010415	Sdc	1639
FBgn0010470	Fkbp14	4399
FBgn0034631	TAF1C-like	1002
FBgn0034634	CG10494	384
FBgn0050288	CG30288	2
FBgn0050289	CG30289	1
FBgn0050286	CG30286	0
FBgn0050287	CG30287	0
FBgn0069056	CG33226	0
FBgn0260477	CG30283	0
FBgn0034636	twz	2
FBgn0034638	CG10433	9
FBgn0034639	CG15673	234
FBgn0042180	CG18870	986
FBgn0000326	clt	505
FBgn0016641	PTP-ER	2288
FBgn0260720	asRNA:CR42547	170
FBgn0050284	CG30284	0
FBgn0264327	asRNA:CR43786	0
FBgn0034646	Rae1	702
